event_id,product_id,store_id,category,current_stock,shelf_capacity,sales_last_10min,replenishment_pending,timestamp,stockout_risk,label_probability
EVT629690,P005,S02,snacks,10,50,16,0,2026-06-08T15:52:01.226906,1,0.8711
EVT193462,P019,S01,household,5,30,15,1,2026-06-08T15:52:01.226909,0,0.6667
EVT972125,P011,S01,household,4,30,15,0,2026-06-08T15:52:01.226912,1,0.8817
EVT591206,P010,S03,bakery,1,35,10,0,2026-06-08T15:52:01.226914,1,0.8316
EVT645041,P018,S02,beverages,17,60,16,0,2026-06-08T15:52:01.226917,1,0.8336
EVT690909,P011,S02,household,20,30,2,0,2026-06-08T15:52:01.226920,0,0.3889
EVT974916,P004,S04,frozen,9,45,6,1,2026-06-08T15:52:01.226923,0,0.4767
EVT322584,P017,S02,snacks,16,50,15,0,2026-06-08T15:52:01.226925,0,0.7977
EVT252775,P007,S04,beverages,2,60,16,0,2026-06-08T15:52:01.226928,1,0.9461
EVT277379,P011,S04,beverages,12,60,10,0,2026-06-08T15:52:01.226931,1,0.7544
EVT155660,P009,S01,dairy,17,40,12,0,2026-06-08T15:52:01.226933,1,0.6921
EVT504272,P019,S03,beverages,58,60,5,0,2026-06-08T15:52:01.226936,1,0.3122
EVT735885,P019,S02,snacks,4,50,10,1,2026-06-08T15:52:01.226939,1,0.6084
EVT314947,P017,S02,bakery,19,35,6,1,2026-06-08T15:52:01.226941,0,0.3224
EVT545184,P017,S02,beverages,30,60,2,0,2026-06-08T15:52:01.226944,1,0.4639
EVT212124,P018,S04,snacks,5,50,7,1,2026-06-08T15:52:01.226947,1,0.5411
EVT565805,P007,S02,household,8,30,12,0,2026-06-08T15:52:01.226949,1,0.7633
EVT528530,P007,S03,dairy,27,40,3,1,2026-06-08T15:52:01.226952,0,0.2046
EVT223488,P011,S03,bakery,21,35,0,0,2026-06-08T15:52:01.226955,1,0.38
EVT612041,P008,S03,beverages,5,60,12,0,2026-06-08T15:52:01.226957,1,0.8458
EVT577332,P003,S04,frozen,11,45,15,0,2026-06-08T15:52:01.226960,1,0.8317
EVT213006,P018,S03,bakery,10,35,6,0,2026-06-08T15:52:01.226963,1,0.6381
EVT714975,P011,S01,dairy,33,40,6,0,2026-06-08T15:52:01.226966,0,0.3954
EVT816852,P001,S03,household,16,30,2,0,2026-06-08T15:52:01.226968,0,0.4489
EVT957851,P005,S01,bakery,4,35,18,0,2026-06-08T15:52:01.226971,1,0.9486
EVT467026,P014,S04,household,25,30,0,0,2026-06-08T15:52:01.226973,0,0.275
EVT444450,P011,S04,beverages,55,60,0,0,2026-06-08T15:52:01.226976,0,0.2375
EVT341723,P019,S04,household,6,30,13,0,2026-06-08T15:52:01.226979,0,0.8128
EVT258583,P008,S04,beverages,6,60,14,1,2026-06-08T15:52:01.226982,1,0.6772
EVT488320,P020,S02,dairy,21,40,2,0,2026-06-08T15:52:01.226984,0,0.4526
EVT517430,P006,S03,snacks,1,50,12,0,2026-06-08T15:52:01.226987,1,0.8743
EVT578078,P013,S02,household,11,30,15,1,2026-06-08T15:52:01.226989,0,0.5767
EVT490185,P006,S04,beverages,1,60,4,0,2026-06-08T15:52:01.226992,1,0.7203
EVT301457,P003,S03,bakery,34,35,5,0,2026-06-08T15:52:01.226994,0,0.3101
EVT253685,P002,S03,household,14,30,5,1,2026-06-08T15:52:01.226997,1,0.3372
EVT176419,P001,S04,snacks,4,50,15,0,2026-06-08T15:52:01.227000,1,0.9057
EVT324573,P014,S03,dairy,40,40,2,1,2026-06-08T15:52:01.227002,0,0.05
EVT667334,P002,S03,household,26,30,2,0,2026-06-08T15:52:01.227005,1,0.2989
EVT903724,P009,S02,snacks,23,50,6,0,2026-06-08T15:52:01.227018,0,0.5597
EVT198534,P012,S02,snacks,30,50,1,1,2026-06-08T15:52:01.227021,1,0.1994
EVT309438,P002,S03,snacks,32,50,0,0,2026-06-08T15:52:01.227024,0,0.362
EVT805735,P002,S04,frozen,8,45,9,0,2026-06-08T15:52:01.227027,1,0.745
EVT694888,P009,S02,bakery,23,35,2,0,2026-06-08T15:52:01.227029,0,0.3932
EVT384133,P008,S01,frozen,4,45,14,0,2026-06-08T15:52:01.227032,1,0.8822
EVT198502,P019,S02,dairy,6,40,8,1,2026-06-08T15:52:01.227034,0,0.5381
EVT375037,P003,S02,dairy,35,40,0,0,2026-06-08T15:52:01.227037,0,0.2563
EVT698302,P004,S03,beverages,7,60,11,0,2026-06-08T15:52:01.227039,1,0.8114
EVT180725,P007,S01,frozen,9,45,11,1,2026-06-08T15:52:01.227042,0,0.5739
EVT775702,P010,S01,dairy,27,40,6,0,2026-06-08T15:52:01.227044,0,0.4629
EVT194578,P010,S03,frozen,6,45,5,0,2026-06-08T15:52:01.227047,0,0.6872
EVT488152,P016,S03,beverages,31,60,5,1,2026-06-08T15:52:01.227049,1,0.3147
EVT622686,P005,S02,beverages,59,60,6,0,2026-06-08T15:52:01.227052,0,0.3242
EVT262209,P005,S03,household,9,30,8,1,2026-06-08T15:52:01.227054,1,0.4706
EVT686894,P006,S04,dairy,34,40,3,0,2026-06-08T15:52:01.227057,0,0.3258
EVT950836,P007,S01,bakery,3,35,8,1,2026-06-08T15:52:01.227059,1,0.567
EVT911150,P004,S02,dairy,24,40,4,0,2026-06-08T15:52:01.227062,0,0.4578
EVT448038,P015,S04,beverages,5,60,13,0,2026-06-08T15:52:01.227065,1,0.8653
EVT168270,P012,S04,beverages,58,60,5,0,2026-06-08T15:52:01.227067,0,0.3122
EVT920377,P020,S03,beverages,25,60,12,0,2026-06-08T15:52:01.227070,1,0.6958
EVT644403,P018,S04,bakery,3,35,5,0,2026-06-08T15:52:01.227073,0,0.7087
EVT255850,P013,S04,household,29,30,3,0,2026-06-08T15:52:01.227076,0,0.2733
EVT478908,P007,S03,dairy,15,40,11,0,2026-06-08T15:52:01.227079,1,0.6951
EVT757343,P003,S01,household,19,30,1,0,2026-06-08T15:52:01.227081,0,0.3844
EVT816602,P017,S04,beverages,37,60,2,0,2026-06-08T15:52:01.227084,0,0.4114
EVT888724,P020,S04,snacks,27,50,1,0,2026-06-08T15:52:01.227087,1,0.4264
EVT784326,P005,S03,household,7,30,16,0,2026-06-08T15:52:01.227089,1,0.8561
EVT612580,P013,S02,bakery,0,35,11,1,2026-06-08T15:52:01.227092,1,0.6639
EVT141970,P020,S02,frozen,4,45,17,0,2026-06-08T15:52:01.227094,1,0.9406
EVT104715,P011,S04,beverages,16,60,15,0,2026-06-08T15:52:01.227097,1,0.8217
EVT552785,P007,S04,dairy,4,40,14,0,2026-06-08T15:52:01.227099,1,0.8772
EVT405567,P002,S04,beverages,36,60,0,0,2026-06-08T15:52:01.227102,0,0.38
EVT685946,P019,S01,beverages,35,60,5,1,2026-06-08T15:52:01.227105,0,0.2847
EVT571157,P003,S03,dairy,21,40,5,0,2026-06-08T15:52:01.227107,0,0.511
EVT986112,P020,S02,beverages,53,60,6,0,2026-06-08T15:52:01.227110,0,0.3692
EVT873560,P014,S03,household,22,30,6,0,2026-06-08T15:52:01.227112,1,0.4367
EVT873274,P018,S03,household,22,30,0,0,2026-06-08T15:52:01.227115,0,0.32
EVT205609,P001,S03,household,13,30,2,1,2026-06-08T15:52:01.227118,0,0.2939
EVT484113,P003,S01,bakery,8,35,4,0,2026-06-08T15:52:01.227120,1,0.6249
EVT110299,P001,S03,bakery,3,35,0,0,2026-06-08T15:52:01.227123,1,0.6114
EVT398697,P002,S02,household,14,30,10,1,2026-06-08T15:52:01.227129,0,0.4344
EVT257183,P016,S04,beverages,9,60,2,0,2026-06-08T15:52:01.227132,1,0.6214
EVT855937,P018,S02,bakery,0,35,0,0,2026-06-08T15:52:01.227134,1,0.65
EVT488610,P020,S03,snacks,14,50,8,0,2026-06-08T15:52:01.227137,0,0.6796
EVT824528,P005,S04,snacks,14,50,8,0,2026-06-08T15:52:01.227140,1,0.6796
EVT587032,P013,S02,household,3,30,10,0,2026-06-08T15:52:01.227142,0,0.7994
EVT686767,P007,S01,frozen,41,45,0,0,2026-06-08T15:52:01.227145,0,0.24
EVT914727,P019,S02,beverages,24,60,12,0,2026-06-08T15:52:01.227148,1,0.7033
EVT321882,P010,S02,dairy,33,40,3,0,2026-06-08T15:52:01.227150,0,0.3371
EVT710413,P018,S02,dairy,10,40,4,0,2026-06-08T15:52:01.227153,0,0.6153
EVT527669,P002,S01,bakery,6,35,12,0,2026-06-08T15:52:01.227156,1,0.8062
EVT276344,P019,S04,dairy,4,40,10,0,2026-06-08T15:52:01.227159,0,0.7994
EVT156576,P019,S02,household,0,30,14,0,2026-06-08T15:52:01.227161,1,0.9222
EVT347235,P017,S01,bakery,5,35,17,0,2026-06-08T15:52:01.227163,1,0.9163
EVT612574,P018,S03,frozen,8,45,0,0,2026-06-08T15:52:01.227166,0,0.57
EVT689240,P011,S01,snacks,45,50,4,0,2026-06-08T15:52:01.227168,1,0.3228
EVT801805,P019,S04,beverages,36,60,4,0,2026-06-08T15:52:01.227171,0,0.4578
EVT135440,P006,S04,household,19,30,4,0,2026-06-08T15:52:01.227174,0,0.4428
EVT920138,P008,S03,frozen,34,45,3,0,2026-06-08T15:52:01.227176,1,0.3683
EVT750373,P020,S03,beverages,41,60,4,0,2026-06-08T15:52:01.227180,0,0.4203
EVT299595,P017,S02,dairy,30,40,2,0,2026-06-08T15:52:01.227182,0,0.3514
EVT415497,P008,S03,snacks,11,50,7,1,2026-06-08T15:52:01.227184,1,0.4871
EVT919955,P018,S02,bakery,24,35,1,0,2026-06-08T15:52:01.227187,0,0.3609
EVT501826,P013,S01,bakery,15,35,2,0,2026-06-08T15:52:01.227189,1,0.496
EVT958458,P015,S02,household,22,30,5,0,2026-06-08T15:52:01.227192,1,0.4172
EVT642535,P016,S01,snacks,8,50,16,0,2026-06-08T15:52:01.227194,0,0.8891
EVT100769,P020,S02,frozen,18,45,15,0,2026-06-08T15:52:01.227197,0,0.7617
EVT836594,P002,S02,frozen,33,45,6,0,2026-06-08T15:52:01.227199,1,0.4367
EVT659686,P004,S04,frozen,3,45,5,0,2026-06-08T15:52:01.227202,0,0.7172
EVT800749,P011,S01,household,27,30,1,0,2026-06-08T15:52:01.227204,0,0.2644
EVT372112,P013,S01,bakery,24,35,1,0,2026-06-08T15:52:01.227206,1,0.3609
EVT103375,P008,S04,snacks,17,50,9,0,2026-06-08T15:52:01.227209,0,0.672
EVT811847,P001,S04,household,2,30,18,0,2026-06-08T15:52:01.227211,1,0.95
EVT552824,P016,S03,bakery,8,35,17,0,2026-06-08T15:52:01.227214,0,0.8777
EVT904304,P004,S01,frozen,9,45,11,1,2026-06-08T15:52:01.227216,0,0.5739
EVT934314,P014,S04,bakery,30,35,6,0,2026-06-08T15:52:01.227218,0,0.381
EVT143294,P020,S01,bakery,24,35,1,0,2026-06-08T15:52:01.227221,1,0.3609
EVT565457,P003,S04,snacks,7,50,15,0,2026-06-08T15:52:01.227223,0,0.8787
EVT647502,P005,S03,household,10,30,11,0,2026-06-08T15:52:01.227226,1,0.7139
EVT827495,P002,S04,household,2,30,0,0,2026-06-08T15:52:01.227232,1,0.62
EVT780386,P016,S02,bakery,12,35,13,0,2026-06-08T15:52:01.227234,1,0.7485
EVT673666,P009,S02,household,15,30,1,0,2026-06-08T15:52:01.227237,0,0.4444
EVT723119,P014,S03,frozen,2,45,1,0,2026-06-08T15:52:01.227240,1,0.6494
EVT877331,P005,S01,bakery,6,35,3,0,2026-06-08T15:52:01.227242,0,0.6312
EVT688342,P006,S01,frozen,23,45,4,0,2026-06-08T15:52:01.227244,0,0.4978
EVT637969,P014,S04,beverages,10,60,0,0,2026-06-08T15:52:01.227247,1,0.575
EVT390180,P006,S02,household,9,30,15,0,2026-06-08T15:52:01.227249,1,0.8067
EVT651071,P018,S04,frozen,7,45,13,0,2026-06-08T15:52:01.227252,1,0.8328
EVT545722,P008,S03,snacks,3,50,13,0,2026-06-08T15:52:01.227254,1,0.8758
EVT893584,P017,S04,frozen,22,45,2,1,2026-06-08T15:52:01.227256,0,0.2689
EVT921226,P005,S04,household,1,30,2,0,2026-06-08T15:52:01.227259,1,0.6739
EVT559392,P010,S04,household,8,30,1,0,2026-06-08T15:52:01.227261,0,0.5494
EVT684025,P020,S01,bakery,6,35,12,0,2026-06-08T15:52:01.227263,1,0.8062
EVT908133,P004,S04,beverages,5,60,4,0,2026-06-08T15:52:01.227266,0,0.6903
EVT220394,P014,S04,snacks,14,50,13,0,2026-06-08T15:52:01.227313,0,0.7768
EVT107472,P013,S04,frozen,2,45,8,1,2026-06-08T15:52:01.227316,0,0.5856
EVT989263,P011,S03,beverages,3,60,10,1,2026-06-08T15:52:01.227318,0,0.6219
EVT672676,P019,S02,snacks,9,50,2,0,2026-06-08T15:52:01.227320,0,0.6079
EVT778429,P015,S02,dairy,0,40,2,0,2026-06-08T15:52:01.227323,1,0.6889
EVT204048,P001,S04,bakery,7,35,18,0,2026-06-08T15:52:01.227325,1,0.91
EVT750439,P011,S04,bakery,10,35,12,0,2026-06-08T15:52:01.227328,1,0.7548
EVT613623,P010,S04,bakery,30,35,1,0,2026-06-08T15:52:01.227330,0,0.2837
EVT982321,P016,S01,household,9,30,0,0,2026-06-08T15:52:01.227333,0,0.515
EVT174055,P010,S03,household,19,30,3,0,2026-06-08T15:52:01.227336,0,0.4233
EVT289165,P010,S03,frozen,3,45,14,0,2026-06-08T15:52:01.227338,1,0.8922
EVT297793,P018,S02,frozen,28,45,1,0,2026-06-08T15:52:01.227341,1,0.3894
EVT284759,P008,S04,bakery,11,35,10,0,2026-06-08T15:52:01.227343,0,0.703
EVT329290,P011,S01,household,4,30,1,0,2026-06-08T15:52:01.227346,1,0.6094
EVT277445,P005,S04,beverages,35,60,3,0,2026-06-08T15:52:01.227348,1,0.4458
EVT846406,P002,S01,household,10,30,8,0,2026-06-08T15:52:01.227351,0,0.6556
EVT760269,P019,S01,frozen,2,45,12,0,2026-06-08T15:52:01.227353,0,0.8633
EVT621094,P014,S02,snacks,5,50,11,0,2026-06-08T15:52:01.227355,1,0.8189
EVT110659,P001,S04,frozen,4,45,4,0,2026-06-08T15:52:01.227358,1,0.6878
EVT897081,P011,S03,household,25,30,6,0,2026-06-08T15:52:01.227360,0,0.3917
EVT902459,P017,S01,beverages,31,60,1,1,2026-06-08T15:52:01.227365,1,0.2369
EVT935299,P019,S03,dairy,12,40,11,1,2026-06-08T15:52:01.227367,0,0.5289
EVT722126,P003,S03,bakery,11,35,9,0,2026-06-08T15:52:01.227370,0,0.6836
EVT466328,P009,S02,dairy,0,40,14,0,2026-06-08T15:52:01.227372,1,0.9222
EVT638126,P006,S04,snacks,44,50,5,0,2026-06-08T15:52:01.227375,1,0.3512
EVT563050,P003,S01,bakery,5,35,12,0,2026-06-08T15:52:01.227377,1,0.819
EVT262455,P015,S04,bakery,5,35,2,0,2026-06-08T15:52:01.227380,0,0.6246
EVT177669,P014,S02,bakery,7,35,17,0,2026-06-08T15:52:01.227382,1,0.8906
EVT992555,P010,S01,household,7,30,2,0,2026-06-08T15:52:01.227384,0,0.5839
EVT594458,P016,S02,household,1,30,7,1,2026-06-08T15:52:01.227387,0,0.5711
EVT922978,P003,S03,frozen,16,45,8,0,2026-06-08T15:52:01.227389,1,0.6456
EVT494290,P013,S02,household,10,30,8,0,2026-06-08T15:52:01.227392,1,0.6556
EVT682433,P016,S04,snacks,15,50,9,1,2026-06-08T15:52:01.227394,0,0.49
EVT600518,P003,S01,dairy,10,40,0,0,2026-06-08T15:52:01.227396,1,0.5375
EVT190395,P002,S03,dairy,15,40,9,0,2026-06-08T15:52:01.227399,1,0.6562
EVT458956,P001,S01,bakery,18,35,1,0,2026-06-08T15:52:01.227402,0,0.438
EVT483033,P002,S02,dairy,6,40,18,0,2026-06-08T15:52:01.227404,1,0.9325
EVT458289,P016,S04,dairy,38,40,5,0,2026-06-08T15:52:01.227407,0,0.3197
EVT665293,P019,S03,bakery,27,35,4,0,2026-06-08T15:52:01.227409,1,0.3806
EVT192750,P006,S04,beverages,27,60,13,0,2026-06-08T15:52:01.227412,1,0.7003
EVT253151,P014,S03,bakery,10,35,8,1,2026-06-08T15:52:01.227414,1,0.477
EVT724123,P015,S04,dairy,2,40,3,0,2026-06-08T15:52:01.227416,1,0.6858
EVT561938,P001,S02,bakery,5,35,9,1,2026-06-08T15:52:01.227419,1,0.5607
EVT872459,P019,S01,dairy,11,40,9,0,2026-06-08T15:52:01.227421,1,0.7012
EVT934204,P020,S04,bakery,9,35,5,0,2026-06-08T15:52:01.227424,1,0.6315
EVT521523,P011,S03,household,5,30,12,0,2026-06-08T15:52:01.227426,1,0.8083
EVT950698,P005,S02,beverages,5,60,12,1,2026-06-08T15:52:01.227428,1,0.6458
EVT991555,P006,S01,dairy,7,40,14,0,2026-06-08T15:52:01.227431,1,0.8435
EVT432242,P012,S01,frozen,30,45,5,0,2026-06-08T15:52:01.227433,0,0.4472
EVT480178,P020,S03,snacks,32,50,0,0,2026-06-08T15:52:01.227436,0,0.362
EVT140511,P004,S02,dairy,0,40,0,0,2026-06-08T15:52:01.227438,1,0.65
EVT487972,P018,S01,frozen,5,45,13,0,2026-06-08T15:52:01.227440,1,0.8528
EVT904929,P003,S01,bakery,6,35,15,1,2026-06-08T15:52:01.227443,1,0.6645
EVT516535,P001,S01,snacks,40,50,0,0,2026-06-08T15:52:01.227445,0,0.29
EVT819544,P008,S02,dairy,30,40,6,0,2026-06-08T15:52:01.227448,1,0.4292
EVT849249,P006,S01,dairy,8,40,15,0,2026-06-08T15:52:01.227450,1,0.8517
EVT190956,P014,S02,dairy,1,40,16,0,2026-06-08T15:52:01.227452,1,0.9499
EVT923101,P008,S02,dairy,6,40,0,0,2026-06-08T15:52:01.227455,1,0.5825
EVT111894,P020,S04,frozen,7,45,0,0,2026-06-08T15:52:01.227460,1,0.58
EVT298361,P011,S03,frozen,9,45,12,0,2026-06-08T15:52:01.227462,1,0.7933
EVT743845,P002,S02,household,12,30,11,1,2026-06-08T15:52:01.227465,0,0.4839
EVT501590,P012,S04,snacks,34,50,5,0,2026-06-08T15:52:01.227467,0,0.4412
EVT785132,P006,S02,snacks,30,50,2,0,2026-06-08T15:52:01.227469,0,0.4189
EVT773879,P015,S03,frozen,35,45,6,0,2026-06-08T15:52:01.227472,1,0.4167
EVT188801,P012,S01,bakery,8,35,14,0,2026-06-08T15:52:01.227475,1,0.8194
EVT505903,P007,S03,beverages,0,60,4,0,2026-06-08T15:52:01.227477,1,0.7278
EVT936244,P006,S01,dairy,9,40,11,1,2026-06-08T15:52:01.227479,1,0.5626
EVT400830,P010,S02,bakery,30,35,5,0,2026-06-08T15:52:01.227508,0,0.3615
EVT829802,P013,S03,bakery,6,35,2,0,2026-06-08T15:52:01.227510,1,0.6117
EVT963063,P010,S04,dairy,26,40,4,0,2026-06-08T15:52:01.227513,0,0.4353
EVT953867,P018,S04,household,18,30,4,0,2026-06-08T15:52:01.227515,0,0.4578
EVT996077,P002,S01,dairy,26,40,4,0,2026-06-08T15:52:01.227517,0,0.4353
EVT659353,P003,S01,household,11,30,11,0,2026-06-08T15:52:01.227520,0,0.6989
EVT319148,P004,S02,bakery,27,35,4,0,2026-06-08T15:52:01.227522,0,0.3806
EVT669307,P014,S04,snacks,5,50,1,0,2026-06-08T15:52:01.227525,1,0.6244
EVT745433,P017,S02,household,23,30,6,0,2026-06-08T15:52:01.227527,0,0.4217
EVT361925,P017,S02,beverages,10,60,1,0,2026-06-08T15:52:01.227529,1,0.5944
EVT549927,P012,S04,beverages,7,60,10,0,2026-06-08T15:52:01.227532,0,0.7919
EVT426950,P004,S03,household,30,30,0,0,2026-06-08T15:52:01.227534,0,0.2
EVT186964,P014,S03,household,29,30,1,0,2026-06-08T15:52:01.227536,1,0.2344
EVT648189,P004,S03,dairy,28,40,1,0,2026-06-08T15:52:01.227539,1,0.3544
EVT505393,P011,S02,snacks,2,50,14,0,2026-06-08T15:52:01.227541,1,0.9042
EVT284240,P010,S02,snacks,46,50,4,0,2026-06-08T15:52:01.227544,1,0.3138
EVT321283,P007,S01,snacks,6,50,1,0,2026-06-08T15:52:01.227546,1,0.6154
EVT300426,P001,S02,frozen,14,45,10,0,2026-06-08T15:52:01.227549,1,0.7044
EVT291814,P002,S02,frozen,9,45,9,0,2026-06-08T15:52:01.227552,1,0.735
EVT712502,P016,S04,dairy,14,40,7,0,2026-06-08T15:52:01.227554,1,0.6286
EVT719393,P020,S03,snacks,31,50,5,0,2026-06-08T15:52:01.227556,0,0.4682
EVT951714,P013,S03,frozen,12,45,11,1,2026-06-08T15:52:01.227559,1,0.5439
EVT425227,P003,S04,snacks,42,50,2,0,2026-06-08T15:52:01.227561,0,0.3109
EVT682350,P015,S03,household,2,30,3,0,2026-06-08T15:52:01.227563,0,0.6783
EVT735961,P009,S03,household,13,30,16,0,2026-06-08T15:52:01.227566,1,0.7661
EVT302245,P005,S04,frozen,43,45,0,0,2026-06-08T15:52:01.227568,1,0.22
EVT327004,P001,S04,snacks,42,50,3,1,2026-06-08T15:52:01.227571,0,0.1303
EVT156658,P016,S01,snacks,9,50,11,1,2026-06-08T15:52:01.227573,1,0.5829
EVT992373,P012,S04,household,6,30,8,1,2026-06-08T15:52:01.227575,1,0.5156
EVT965693,P011,S03,dairy,10,40,1,0,2026-06-08T15:52:01.227578,0,0.5569
EVT721892,P002,S03,beverages,35,60,1,0,2026-06-08T15:52:01.227580,0,0.4069
EVT808014,P007,S02,frozen,36,45,4,0,2026-06-08T15:52:01.227582,0,0.3678
EVT515011,P016,S04,beverages,5,60,12,0,2026-06-08T15:52:01.227585,1,0.8458
EVT885093,P007,S04,dairy,1,40,6,1,2026-06-08T15:52:01.227587,0,0.5554
EVT882010,P008,S03,beverages,5,60,15,0,2026-06-08T15:52:01.227590,1,0.9042
EVT712832,P001,S02,bakery,19,35,3,0,2026-06-08T15:52:01.227594,1,0.464
EVT307247,P007,S04,snacks,24,50,0,0,2026-06-08T15:52:01.227597,0,0.434
EVT445203,P004,S01,beverages,45,60,5,1,2026-06-08T15:52:01.227599,1,0.2097
EVT294772,P019,S01,frozen,0,45,7,1,2026-06-08T15:52:01.227602,1,0.5861
EVT979204,P013,S04,dairy,36,40,4,0,2026-06-08T15:52:01.227604,0,0.3228
EVT211098,P018,S04,household,17,30,1,0,2026-06-08T15:52:01.227606,1,0.4144
EVT711781,P017,S04,bakery,28,35,0,0,2026-06-08T15:52:01.227609,1,0.29
EVT458482,P020,S04,dairy,28,40,1,0,2026-06-08T15:52:01.227611,0,0.3544
EVT522300,P007,S01,bakery,22,35,6,0,2026-06-08T15:52:01.227614,0,0.4838
EVT716870,P008,S01,frozen,40,45,2,0,2026-06-08T15:52:01.227616,0,0.2889
EVT976545,P013,S01,household,14,30,6,0,2026-06-08T15:52:01.227618,0,0.5567
EVT762523,P005,S02,household,11,30,11,1,2026-06-08T15:52:01.227621,0,0.4989
EVT876828,P015,S04,bakery,33,35,6,1,2026-06-08T15:52:01.227623,1,0.1424
EVT983052,P014,S01,bakery,26,35,0,0,2026-06-08T15:52:01.227626,0,0.3157
EVT783370,P003,S01,bakery,0,35,3,0,2026-06-08T15:52:01.227628,1,0.7083
EVT384588,P001,S04,dairy,13,40,8,0,2026-06-08T15:52:01.227631,1,0.6593
EVT753495,P014,S01,bakery,29,35,3,0,2026-06-08T15:52:01.227633,0,0.3355
EVT717393,P009,S04,bakery,7,35,17,0,2026-06-08T15:52:01.227635,1,0.8906
EVT847009,P004,S03,beverages,39,60,6,0,2026-06-08T15:52:01.227638,1,0.4742
EVT435787,P003,S04,beverages,42,60,1,0,2026-06-08T15:52:01.227641,1,0.3544
EVT649769,P010,S04,snacks,29,50,1,0,2026-06-08T15:52:01.227643,1,0.4084
EVT228686,P017,S03,frozen,16,45,10,0,2026-06-08T15:52:01.227646,0,0.6844
EVT345702,P006,S04,snacks,13,50,8,0,2026-06-08T15:52:01.227648,1,0.6886
EVT688121,P009,S04,bakery,1,35,12,1,2026-06-08T15:52:01.227651,1,0.6705
EVT290752,P006,S02,snacks,1,50,16,0,2026-06-08T15:52:01.227653,1,0.95
EVT739034,P007,S02,snacks,13,50,9,1,2026-06-08T15:52:01.227655,1,0.508
EVT901583,P012,S02,snacks,2,50,14,0,2026-06-08T15:52:01.227658,1,0.9042
EVT990382,P016,S01,household,6,30,16,0,2026-06-08T15:52:01.227660,1,0.8711
EVT878209,P008,S04,frozen,36,45,4,0,2026-06-08T15:52:01.227663,1,0.3678
EVT629482,P008,S01,snacks,21,50,10,0,2026-06-08T15:52:01.227665,1,0.6554
EVT840331,P006,S03,household,26,30,1,0,2026-06-08T15:52:01.227667,0,0.2794
EVT944613,P005,S04,frozen,22,45,3,0,2026-06-08T15:52:01.227670,0,0.4883
EVT655641,P004,S03,dairy,34,40,5,0,2026-06-08T15:52:01.227672,0,0.3647
EVT226343,P012,S02,beverages,2,60,1,0,2026-06-08T15:52:01.227674,0,0.6544
EVT263696,P017,S03,snacks,24,50,6,0,2026-06-08T15:52:01.227677,0,0.5507
EVT410683,P014,S02,bakery,33,35,0,0,2026-06-08T15:52:01.227679,1,0.2257
EVT235946,P001,S02,frozen,44,45,1,0,2026-06-08T15:52:01.227681,0,0.2294
EVT383543,P018,S03,dairy,32,40,3,0,2026-06-08T15:52:01.227684,0,0.3483
EVT952190,P005,S01,beverages,9,60,2,0,2026-06-08T15:52:01.227686,1,0.6214
EVT255143,P014,S02,household,2,30,5,0,2026-06-08T15:52:01.227691,0,0.7172
EVT652392,P004,S03,household,13,30,11,0,2026-06-08T15:52:01.227693,1,0.6689
EVT809859,P004,S04,frozen,5,45,13,1,2026-06-08T15:52:01.227696,0,0.6528
EVT220970,P009,S03,bakery,8,35,15,0,2026-06-08T15:52:01.227698,0,0.8388
EVT615730,P017,S02,dairy,8,40,14,0,2026-06-08T15:52:01.227701,1,0.8322
EVT116845,P008,S02,frozen,20,45,5,1,2026-06-08T15:52:01.227703,0,0.3472
EVT506173,P006,S02,beverages,38,60,5,0,2026-06-08T15:52:01.227705,0,0.4622
EVT476214,P007,S03,household,13,30,3,0,2026-06-08T15:52:01.227708,0,0.5133
EVT640639,P017,S03,bakery,18,35,1,0,2026-06-08T15:52:01.227710,1,0.438
EVT963682,P018,S03,frozen,23,45,4,0,2026-06-08T15:52:01.227713,0,0.4978
EVT656383,P017,S04,household,29,30,4,0,2026-06-08T15:52:01.227715,0,0.2928
EVT922205,P017,S02,bakery,4,35,2,0,2026-06-08T15:52:01.227718,1,0.6375
EVT940108,P017,S03,beverages,3,60,13,1,2026-06-08T15:52:01.227720,1,0.6803
EVT384475,P003,S04,household,7,30,14,0,2026-06-08T15:52:01.227723,0,0.8172
EVT287838,P004,S04,dairy,6,40,13,1,2026-06-08T15:52:01.227725,1,0.6353
EVT189960,P016,S03,beverages,17,60,15,0,2026-06-08T15:52:01.227727,1,0.8142
EVT218319,P009,S03,snacks,15,50,13,0,2026-06-08T15:52:01.227730,1,0.7678
EVT243270,P010,S03,bakery,28,35,3,0,2026-06-08T15:52:01.227732,1,0.3483
EVT794517,P016,S04,snacks,15,50,10,0,2026-06-08T15:52:01.227735,1,0.7094
EVT437594,P004,S03,snacks,36,50,2,0,2026-06-08T15:52:01.227738,0,0.3649
EVT947466,P001,S02,snacks,9,50,4,0,2026-06-08T15:52:01.227740,1,0.6468
EVT838217,P004,S04,snacks,38,50,6,1,2026-06-08T15:52:01.227743,0,0.2247
EVT572640,P001,S01,frozen,5,45,16,0,2026-06-08T15:52:01.227745,1,0.9111
EVT485168,P017,S02,beverages,50,60,4,0,2026-06-08T15:52:01.227748,1,0.3528
EVT761103,P019,S02,dairy,8,40,10,0,2026-06-08T15:52:01.227750,1,0.7544
