event_id,product_id,store_id,category,current_stock,shelf_capacity,sales_last_10min,replenishment_pending,timestamp
EVT686894,P006,S04,dairy,34,40,3,0,2026-06-08T15:52:01.227057
EVT950836,P007,S01,bakery,3,35,8,1,2026-06-08T15:52:01.227059
EVT911150,P004,S02,dairy,24,40,4,0,2026-06-08T15:52:01.227062
EVT448038,P015,S04,beverages,5,60,13,0,2026-06-08T15:52:01.227065
EVT168270,P012,S04,beverages,58,60,5,0,2026-06-08T15:52:01.227067
EVT920377,P020,S03,beverages,25,60,12,0,2026-06-08T15:52:01.227070
EVT644403,P018,S04,bakery,3,35,5,0,2026-06-08T15:52:01.227073
EVT255850,P013,S04,household,29,30,3,0,2026-06-08T15:52:01.227076
EVT478908,P007,S03,dairy,15,40,11,0,2026-06-08T15:52:01.227079
EVT757343,P003,S01,household,19,30,1,0,2026-06-08T15:52:01.227081
EVT816602,P017,S04,beverages,37,60,2,0,2026-06-08T15:52:01.227084
EVT888724,P020,S04,snacks,27,50,1,0,2026-06-08T15:52:01.227087
EVT784326,P005,S03,household,7,30,16,0,2026-06-08T15:52:01.227089
EVT612580,P013,S02,bakery,0,35,11,1,2026-06-08T15:52:01.227092
EVT141970,P020,S02,frozen,4,45,17,0,2026-06-08T15:52:01.227094
EVT104715,P011,S04,beverages,16,60,15,0,2026-06-08T15:52:01.227097
EVT552785,P007,S04,dairy,4,40,14,0,2026-06-08T15:52:01.227099
EVT405567,P002,S04,beverages,36,60,0,0,2026-06-08T15:52:01.227102
EVT685946,P019,S01,beverages,35,60,5,1,2026-06-08T15:52:01.227105
EVT571157,P003,S03,dairy,21,40,5,0,2026-06-08T15:52:01.227107
EVT986112,P020,S02,beverages,53,60,6,0,2026-06-08T15:52:01.227110
EVT873560,P014,S03,household,22,30,6,0,2026-06-08T15:52:01.227112
EVT873274,P018,S03,household,22,30,0,0,2026-06-08T15:52:01.227115
EVT205609,P001,S03,household,13,30,2,1,2026-06-08T15:52:01.227118
EVT484113,P003,S01,bakery,8,35,4,0,2026-06-08T15:52:01.227120
EVT110299,P001,S03,bakery,3,35,0,0,2026-06-08T15:52:01.227123
EVT398697,P002,S02,household,14,30,10,1,2026-06-08T15:52:01.227129
EVT257183,P016,S04,beverages,9,60,2,0,2026-06-08T15:52:01.227132
EVT855937,P018,S02,bakery,0,35,0,0,2026-06-08T15:52:01.227134
EVT488610,P020,S03,snacks,14,50,8,0,2026-06-08T15:52:01.227137
EVT824528,P005,S04,snacks,14,50,8,0,2026-06-08T15:52:01.227140
EVT587032,P013,S02,household,3,30,10,0,2026-06-08T15:52:01.227142
EVT686767,P007,S01,frozen,41,45,0,0,2026-06-08T15:52:01.227145
EVT914727,P019,S02,beverages,24,60,12,0,2026-06-08T15:52:01.227148
EVT321882,P010,S02,dairy,33,40,3,0,2026-06-08T15:52:01.227150
EVT710413,P018,S02,dairy,10,40,4,0,2026-06-08T15:52:01.227153
EVT527669,P002,S01,bakery,6,35,12,0,2026-06-08T15:52:01.227156
EVT276344,P019,S04,dairy,4,40,10,0,2026-06-08T15:52:01.227159
EVT156576,P019,S02,household,0,30,14,0,2026-06-08T15:52:01.227161
EVT347235,P017,S01,bakery,5,35,17,0,2026-06-08T15:52:01.227163
EVT612574,P018,S03,frozen,8,45,0,0,2026-06-08T15:52:01.227166
EVT689240,P011,S01,snacks,45,50,4,0,2026-06-08T15:52:01.227168
EVT801805,P019,S04,beverages,36,60,4,0,2026-06-08T15:52:01.227171
EVT135440,P006,S04,household,19,30,4,0,2026-06-08T15:52:01.227174
EVT920138,P008,S03,frozen,34,45,3,0,2026-06-08T15:52:01.227176
EVT750373,P020,S03,beverages,41,60,4,0,2026-06-08T15:52:01.227180
EVT299595,P017,S02,dairy,30,40,2,0,2026-06-08T15:52:01.227182
EVT415497,P008,S03,snacks,11,50,7,1,2026-06-08T15:52:01.227184
EVT919955,P018,S02,bakery,24,35,1,0,2026-06-08T15:52:01.227187
EVT501826,P013,S01,bakery,15,35,2,0,2026-06-08T15:52:01.227189
EVT958458,P015,S02,household,22,30,5,0,2026-06-08T15:52:01.227192
EVT642535,P016,S01,snacks,8,50,16,0,2026-06-08T15:52:01.227194
EVT100769,P020,S02,frozen,18,45,15,0,2026-06-08T15:52:01.227197
EVT836594,P002,S02,frozen,33,45,6,0,2026-06-08T15:52:01.227199
EVT659686,P004,S04,frozen,3,45,5,0,2026-06-08T15:52:01.227202
EVT800749,P011,S01,household,27,30,1,0,2026-06-08T15:52:01.227204
EVT372112,P013,S01,bakery,24,35,1,0,2026-06-08T15:52:01.227206
EVT103375,P008,S04,snacks,17,50,9,0,2026-06-08T15:52:01.227209
EVT811847,P001,S04,household,2,30,18,0,2026-06-08T15:52:01.227211
EVT552824,P016,S03,bakery,8,35,17,0,2026-06-08T15:52:01.227214
EVT904304,P004,S01,frozen,9,45,11,1,2026-06-08T15:52:01.227216
EVT934314,P014,S04,bakery,30,35,6,0,2026-06-08T15:52:01.227218
EVT143294,P020,S01,bakery,24,35,1,0,2026-06-08T15:52:01.227221
EVT565457,P003,S04,snacks,7,50,15,0,2026-06-08T15:52:01.227223
EVT647502,P005,S03,household,10,30,11,0,2026-06-08T15:52:01.227226
EVT827495,P002,S04,household,2,30,0,0,2026-06-08T15:52:01.227232
EVT780386,P016,S02,bakery,12,35,13,0,2026-06-08T15:52:01.227234
EVT673666,P009,S02,household,15,30,1,0,2026-06-08T15:52:01.227237
EVT723119,P014,S03,frozen,2,45,1,0,2026-06-08T15:52:01.227240
EVT877331,P005,S01,bakery,6,35,3,0,2026-06-08T15:52:01.227242
EVT688342,P006,S01,frozen,23,45,4,0,2026-06-08T15:52:01.227244
EVT637969,P014,S04,beverages,10,60,0,0,2026-06-08T15:52:01.227247
EVT390180,P006,S02,household,9,30,15,0,2026-06-08T15:52:01.227249
EVT651071,P018,S04,frozen,7,45,13,0,2026-06-08T15:52:01.227252
EVT545722,P008,S03,snacks,3,50,13,0,2026-06-08T15:52:01.227254
EVT893584,P017,S04,frozen,22,45,2,1,2026-06-08T15:52:01.227256
EVT921226,P005,S04,household,1,30,2,0,2026-06-08T15:52:01.227259
EVT559392,P010,S04,household,8,30,1,0,2026-06-08T15:52:01.227261
EVT684025,P020,S01,bakery,6,35,12,0,2026-06-08T15:52:01.227263
EVT908133,P004,S04,beverages,5,60,4,0,2026-06-08T15:52:01.227266
EVT220394,P014,S04,snacks,14,50,13,0,2026-06-08T15:52:01.227313
EVT107472,P013,S04,frozen,2,45,8,1,2026-06-08T15:52:01.227316
EVT989263,P011,S03,beverages,3,60,10,1,2026-06-08T15:52:01.227318
EVT672676,P019,S02,snacks,9,50,2,0,2026-06-08T15:52:01.227320
EVT778429,P015,S02,dairy,0,40,2,0,2026-06-08T15:52:01.227323
EVT204048,P001,S04,bakery,7,35,18,0,2026-06-08T15:52:01.227325
EVT750439,P011,S04,bakery,10,35,12,0,2026-06-08T15:52:01.227328
EVT613623,P010,S04,bakery,30,35,1,0,2026-06-08T15:52:01.227330
EVT982321,P016,S01,household,9,30,0,0,2026-06-08T15:52:01.227333
EVT174055,P010,S03,household,19,30,3,0,2026-06-08T15:52:01.227336
EVT289165,P010,S03,frozen,3,45,14,0,2026-06-08T15:52:01.227338
EVT297793,P018,S02,frozen,28,45,1,0,2026-06-08T15:52:01.227341
EVT284759,P008,S04,bakery,11,35,10,0,2026-06-08T15:52:01.227343
EVT329290,P011,S01,household,4,30,1,0,2026-06-08T15:52:01.227346
EVT277445,P005,S04,beverages,35,60,3,0,2026-06-08T15:52:01.227348
EVT846406,P002,S01,household,10,30,8,0,2026-06-08T15:52:01.227351
EVT760269,P019,S01,frozen,2,45,12,0,2026-06-08T15:52:01.227353
EVT621094,P014,S02,snacks,5,50,11,0,2026-06-08T15:52:01.227355
EVT110659,P001,S04,frozen,4,45,4,0,2026-06-08T15:52:01.227358
EVT897081,P011,S03,household,25,30,6,0,2026-06-08T15:52:01.227360
EVT902459,P017,S01,beverages,31,60,1,1,2026-06-08T15:52:01.227365
EVT935299,P019,S03,dairy,12,40,11,1,2026-06-08T15:52:01.227367
EVT722126,P003,S03,bakery,11,35,9,0,2026-06-08T15:52:01.227370
EVT466328,P009,S02,dairy,0,40,14,0,2026-06-08T15:52:01.227372
EVT638126,P006,S04,snacks,44,50,5,0,2026-06-08T15:52:01.227375
EVT563050,P003,S01,bakery,5,35,12,0,2026-06-08T15:52:01.227377
EVT262455,P015,S04,bakery,5,35,2,0,2026-06-08T15:52:01.227380
EVT177669,P014,S02,bakery,7,35,17,0,2026-06-08T15:52:01.227382
EVT992555,P010,S01,household,7,30,2,0,2026-06-08T15:52:01.227384
EVT594458,P016,S02,household,1,30,7,1,2026-06-08T15:52:01.227387
EVT922978,P003,S03,frozen,16,45,8,0,2026-06-08T15:52:01.227389
EVT494290,P013,S02,household,10,30,8,0,2026-06-08T15:52:01.227392
EVT682433,P016,S04,snacks,15,50,9,1,2026-06-08T15:52:01.227394
EVT600518,P003,S01,dairy,10,40,0,0,2026-06-08T15:52:01.227396
EVT190395,P002,S03,dairy,15,40,9,0,2026-06-08T15:52:01.227399
EVT458956,P001,S01,bakery,18,35,1,0,2026-06-08T15:52:01.227402
EVT483033,P002,S02,dairy,6,40,18,0,2026-06-08T15:52:01.227404
EVT458289,P016,S04,dairy,38,40,5,0,2026-06-08T15:52:01.227407
EVT665293,P019,S03,bakery,27,35,4,0,2026-06-08T15:52:01.227409
EVT192750,P006,S04,beverages,27,60,13,0,2026-06-08T15:52:01.227412
EVT253151,P014,S03,bakery,10,35,8,1,2026-06-08T15:52:01.227414
EVT724123,P015,S04,dairy,2,40,3,0,2026-06-08T15:52:01.227416
EVT561938,P001,S02,bakery,5,35,9,1,2026-06-08T15:52:01.227419
EVT872459,P019,S01,dairy,11,40,9,0,2026-06-08T15:52:01.227421
EVT934204,P020,S04,bakery,9,35,5,0,2026-06-08T15:52:01.227424
EVT521523,P011,S03,household,5,30,12,0,2026-06-08T15:52:01.227426
EVT950698,P005,S02,beverages,5,60,12,1,2026-06-08T15:52:01.227428
EVT991555,P006,S01,dairy,7,40,14,0,2026-06-08T15:52:01.227431
EVT432242,P012,S01,frozen,30,45,5,0,2026-06-08T15:52:01.227433
EVT480178,P020,S03,snacks,32,50,0,0,2026-06-08T15:52:01.227436
EVT140511,P004,S02,dairy,0,40,0,0,2026-06-08T15:52:01.227438
EVT487972,P018,S01,frozen,5,45,13,0,2026-06-08T15:52:01.227440
EVT904929,P003,S01,bakery,6,35,15,1,2026-06-08T15:52:01.227443
EVT516535,P001,S01,snacks,40,50,0,0,2026-06-08T15:52:01.227445
EVT819544,P008,S02,dairy,30,40,6,0,2026-06-08T15:52:01.227448
EVT849249,P006,S01,dairy,8,40,15,0,2026-06-08T15:52:01.227450
EVT190956,P014,S02,dairy,1,40,16,0,2026-06-08T15:52:01.227452
EVT923101,P008,S02,dairy,6,40,0,0,2026-06-08T15:52:01.227455
EVT111894,P020,S04,frozen,7,45,0,0,2026-06-08T15:52:01.227460
EVT298361,P011,S03,frozen,9,45,12,0,2026-06-08T15:52:01.227462
EVT743845,P002,S02,household,12,30,11,1,2026-06-08T15:52:01.227465
EVT501590,P012,S04,snacks,34,50,5,0,2026-06-08T15:52:01.227467
EVT785132,P006,S02,snacks,30,50,2,0,2026-06-08T15:52:01.227469
EVT773879,P015,S03,frozen,35,45,6,0,2026-06-08T15:52:01.227472
EVT188801,P012,S01,bakery,8,35,14,0,2026-06-08T15:52:01.227475
EVT505903,P007,S03,beverages,0,60,4,0,2026-06-08T15:52:01.227477
EVT936244,P006,S01,dairy,9,40,11,1,2026-06-08T15:52:01.227479
EVT400830,P010,S02,bakery,30,35,5,0,2026-06-08T15:52:01.227508
EVT829802,P013,S03,bakery,6,35,2,0,2026-06-08T15:52:01.227510
EVT963063,P010,S04,dairy,26,40,4,0,2026-06-08T15:52:01.227513
EVT953867,P018,S04,household,18,30,4,0,2026-06-08T15:52:01.227515
EVT996077,P002,S01,dairy,26,40,4,0,2026-06-08T15:52:01.227517
EVT659353,P003,S01,household,11,30,11,0,2026-06-08T15:52:01.227520
EVT319148,P004,S02,bakery,27,35,4,0,2026-06-08T15:52:01.227522
EVT669307,P014,S04,snacks,5,50,1,0,2026-06-08T15:52:01.227525
EVT745433,P017,S02,household,23,30,6,0,2026-06-08T15:52:01.227527
EVT361925,P017,S02,beverages,10,60,1,0,2026-06-08T15:52:01.227529
EVT549927,P012,S04,beverages,7,60,10,0,2026-06-08T15:52:01.227532
EVT426950,P004,S03,household,30,30,0,0,2026-06-08T15:52:01.227534
EVT186964,P014,S03,household,29,30,1,0,2026-06-08T15:52:01.227536
EVT648189,P004,S03,dairy,28,40,1,0,2026-06-08T15:52:01.227539
EVT505393,P011,S02,snacks,2,50,14,0,2026-06-08T15:52:01.227541
EVT284240,P010,S02,snacks,46,50,4,0,2026-06-08T15:52:01.227544
EVT321283,P007,S01,snacks,6,50,1,0,2026-06-08T15:52:01.227546
EVT300426,P001,S02,frozen,14,45,10,0,2026-06-08T15:52:01.227549
EVT291814,P002,S02,frozen,9,45,9,0,2026-06-08T15:52:01.227552
EVT712502,P016,S04,dairy,14,40,7,0,2026-06-08T15:52:01.227554
EVT719393,P020,S03,snacks,31,50,5,0,2026-06-08T15:52:01.227556
EVT951714,P013,S03,frozen,12,45,11,1,2026-06-08T15:52:01.227559
EVT425227,P003,S04,snacks,42,50,2,0,2026-06-08T15:52:01.227561
EVT682350,P015,S03,household,2,30,3,0,2026-06-08T15:52:01.227563
EVT735961,P009,S03,household,13,30,16,0,2026-06-08T15:52:01.227566
EVT302245,P005,S04,frozen,43,45,0,0,2026-06-08T15:52:01.227568
EVT327004,P001,S04,snacks,42,50,3,1,2026-06-08T15:52:01.227571
EVT156658,P016,S01,snacks,9,50,11,1,2026-06-08T15:52:01.227573
EVT992373,P012,S04,household,6,30,8,1,2026-06-08T15:52:01.227575
EVT965693,P011,S03,dairy,10,40,1,0,2026-06-08T15:52:01.227578
EVT721892,P002,S03,beverages,35,60,1,0,2026-06-08T15:52:01.227580
EVT808014,P007,S02,frozen,36,45,4,0,2026-06-08T15:52:01.227582
EVT515011,P016,S04,beverages,5,60,12,0,2026-06-08T15:52:01.227585
EVT885093,P007,S04,dairy,1,40,6,1,2026-06-08T15:52:01.227587
EVT882010,P008,S03,beverages,5,60,15,0,2026-06-08T15:52:01.227590
EVT712832,P001,S02,bakery,19,35,3,0,2026-06-08T15:52:01.227594
EVT307247,P007,S04,snacks,24,50,0,0,2026-06-08T15:52:01.227597
EVT445203,P004,S01,beverages,45,60,5,1,2026-06-08T15:52:01.227599
EVT294772,P019,S01,frozen,0,45,7,1,2026-06-08T15:52:01.227602
EVT979204,P013,S04,dairy,36,40,4,0,2026-06-08T15:52:01.227604
EVT211098,P018,S04,household,17,30,1,0,2026-06-08T15:52:01.227606
EVT711781,P017,S04,bakery,28,35,0,0,2026-06-08T15:52:01.227609
EVT458482,P020,S04,dairy,28,40,1,0,2026-06-08T15:52:01.227611
EVT522300,P007,S01,bakery,22,35,6,0,2026-06-08T15:52:01.227614
EVT716870,P008,S01,frozen,40,45,2,0,2026-06-08T15:52:01.227616
EVT976545,P013,S01,household,14,30,6,0,2026-06-08T15:52:01.227618
EVT762523,P005,S02,household,11,30,11,1,2026-06-08T15:52:01.227621
EVT876828,P015,S04,bakery,33,35,6,1,2026-06-08T15:52:01.227623
EVT983052,P014,S01,bakery,26,35,0,0,2026-06-08T15:52:01.227626
EVT783370,P003,S01,bakery,0,35,3,0,2026-06-08T15:52:01.227628
EVT384588,P001,S04,dairy,13,40,8,0,2026-06-08T15:52:01.227631
EVT753495,P014,S01,bakery,29,35,3,0,2026-06-08T15:52:01.227633
EVT717393,P009,S04,bakery,7,35,17,0,2026-06-08T15:52:01.227635
EVT847009,P004,S03,beverages,39,60,6,0,2026-06-08T15:52:01.227638
EVT435787,P003,S04,beverages,42,60,1,0,2026-06-08T15:52:01.227641
EVT649769,P010,S04,snacks,29,50,1,0,2026-06-08T15:52:01.227643
EVT228686,P017,S03,frozen,16,45,10,0,2026-06-08T15:52:01.227646
EVT345702,P006,S04,snacks,13,50,8,0,2026-06-08T15:52:01.227648
EVT688121,P009,S04,bakery,1,35,12,1,2026-06-08T15:52:01.227651
EVT290752,P006,S02,snacks,1,50,16,0,2026-06-08T15:52:01.227653
EVT739034,P007,S02,snacks,13,50,9,1,2026-06-08T15:52:01.227655
EVT901583,P012,S02,snacks,2,50,14,0,2026-06-08T15:52:01.227658
EVT990382,P016,S01,household,6,30,16,0,2026-06-08T15:52:01.227660
EVT878209,P008,S04,frozen,36,45,4,0,2026-06-08T15:52:01.227663
EVT629482,P008,S01,snacks,21,50,10,0,2026-06-08T15:52:01.227665
EVT840331,P006,S03,household,26,30,1,0,2026-06-08T15:52:01.227667
EVT944613,P005,S04,frozen,22,45,3,0,2026-06-08T15:52:01.227670
EVT655641,P004,S03,dairy,34,40,5,0,2026-06-08T15:52:01.227672
EVT226343,P012,S02,beverages,2,60,1,0,2026-06-08T15:52:01.227674
EVT263696,P017,S03,snacks,24,50,6,0,2026-06-08T15:52:01.227677
EVT410683,P014,S02,bakery,33,35,0,0,2026-06-08T15:52:01.227679
EVT235946,P001,S02,frozen,44,45,1,0,2026-06-08T15:52:01.227681
EVT383543,P018,S03,dairy,32,40,3,0,2026-06-08T15:52:01.227684
EVT952190,P005,S01,beverages,9,60,2,0,2026-06-08T15:52:01.227686
EVT255143,P014,S02,household,2,30,5,0,2026-06-08T15:52:01.227691
EVT652392,P004,S03,household,13,30,11,0,2026-06-08T15:52:01.227693
EVT809859,P004,S04,frozen,5,45,13,1,2026-06-08T15:52:01.227696
EVT220970,P009,S03,bakery,8,35,15,0,2026-06-08T15:52:01.227698
EVT615730,P017,S02,dairy,8,40,14,0,2026-06-08T15:52:01.227701
EVT116845,P008,S02,frozen,20,45,5,1,2026-06-08T15:52:01.227703
EVT506173,P006,S02,beverages,38,60,5,0,2026-06-08T15:52:01.227705
EVT476214,P007,S03,household,13,30,3,0,2026-06-08T15:52:01.227708
EVT640639,P017,S03,bakery,18,35,1,0,2026-06-08T15:52:01.227710
EVT963682,P018,S03,frozen,23,45,4,0,2026-06-08T15:52:01.227713
EVT656383,P017,S04,household,29,30,4,0,2026-06-08T15:52:01.227715
EVT922205,P017,S02,bakery,4,35,2,0,2026-06-08T15:52:01.227718
EVT940108,P017,S03,beverages,3,60,13,1,2026-06-08T15:52:01.227720
EVT384475,P003,S04,household,7,30,14,0,2026-06-08T15:52:01.227723
EVT287838,P004,S04,dairy,6,40,13,1,2026-06-08T15:52:01.227725
EVT189960,P016,S03,beverages,17,60,15,0,2026-06-08T15:52:01.227727
EVT218319,P009,S03,snacks,15,50,13,0,2026-06-08T15:52:01.227730
EVT243270,P010,S03,bakery,28,35,3,0,2026-06-08T15:52:01.227732
EVT794517,P016,S04,snacks,15,50,10,0,2026-06-08T15:52:01.227735
EVT437594,P004,S03,snacks,36,50,2,0,2026-06-08T15:52:01.227738
EVT947466,P001,S02,snacks,9,50,4,0,2026-06-08T15:52:01.227740
EVT838217,P004,S04,snacks,38,50,6,1,2026-06-08T15:52:01.227743
EVT572640,P001,S01,frozen,5,45,16,0,2026-06-08T15:52:01.227745
EVT485168,P017,S02,beverages,50,60,4,0,2026-06-08T15:52:01.227748
EVT761103,P019,S02,dairy,8,40,10,0,2026-06-08T15:52:01.227750
EVT442693,P019,S01,dairy,27,40,3,0,2026-06-08T15:52:01.227752
EVT550943,P005,S01,bakery,1,35,11,0,2026-06-08T15:52:01.227755
EVT552120,P015,S01,household,13,30,6,1,2026-06-08T15:52:01.227757
EVT154896,P013,S02,frozen,10,45,2,0,2026-06-08T15:52:01.227759
EVT502103,P019,S02,frozen,5,45,2,0,2026-06-08T15:52:01.227762
EVT603085,P010,S04,frozen,26,45,5,0,2026-06-08T15:52:01.227764
EVT743592,P020,S02,household,6,30,1,0,2026-06-08T15:52:01.227766
EVT216938,P003,S02,dairy,34,40,0,0,2026-06-08T15:52:01.227769
EVT498582,P002,S01,dairy,15,40,11,0,2026-06-08T15:52:01.227771
EVT232144,P018,S04,beverages,28,60,0,0,2026-06-08T15:52:01.227774
EVT681737,P015,S04,household,17,30,3,0,2026-06-08T15:52:01.227776
EVT697234,P016,S02,beverages,31,60,0,0,2026-06-08T15:52:01.227778
EVT451374,P012,S02,dairy,2,40,4,0,2026-06-08T15:52:01.227781
EVT745554,P008,S02,beverages,24,60,14,0,2026-06-08T15:52:01.227783
EVT283567,P020,S03,beverages,29,60,2,1,2026-06-08T15:52:01.227793
EVT544057,P006,S02,snacks,48,50,4,0,2026-06-08T15:52:01.227796
EVT817839,P008,S02,beverages,29,60,5,0,2026-06-08T15:52:01.227798
EVT798221,P010,S04,bakery,8,35,8,1,2026-06-08T15:52:01.227801
EVT402204,P002,S02,household,10,30,10,0,2026-06-08T15:52:01.227803
EVT592855,P001,S04,frozen,12,45,7,1,2026-06-08T15:52:01.227805
EVT524975,P015,S01,dairy,33,40,1,0,2026-06-08T15:52:01.227808
EVT737040,P019,S02,beverages,31,60,6,0,2026-06-08T15:52:01.227810
EVT924922,P011,S01,snacks,24,50,5,0,2026-06-08T15:52:01.227812
EVT868853,P018,S02,beverages,3,60,14,1,2026-06-08T15:52:01.227815
EVT313372,P013,S04,dairy,21,40,4,0,2026-06-08T15:52:01.227817
EVT607855,P005,S04,beverages,3,60,17,0,2026-06-08T15:52:01.227820
EVT997270,P017,S03,bakery,11,35,10,0,2026-06-08T15:52:01.227822
EVT463135,P002,S02,snacks,25,50,3,0,2026-06-08T15:52:01.227825
EVT317798,P004,S03,bakery,0,35,10,0,2026-06-08T15:52:01.227828
EVT814394,P018,S04,dairy,25,40,6,0,2026-06-08T15:52:01.227830
EVT183829,P006,S02,bakery,10,35,10,0,2026-06-08T15:52:01.227833
EVT986966,P007,S02,bakery,16,35,0,1,2026-06-08T15:52:01.227835
EVT190580,P003,S02,frozen,3,45,3,0,2026-06-08T15:52:01.227838
EVT838784,P017,S01,household,2,30,7,1,2026-06-08T15:52:01.227840
EVT711168,P007,S04,household,30,30,5,0,2026-06-08T15:52:01.227843
EVT113091,P020,S03,dairy,24,40,0,0,2026-06-08T15:52:01.227845
EVT570799,P005,S04,beverages,4,60,12,1,2026-06-08T15:52:01.227848
EVT538557,P019,S04,household,13,30,9,0,2026-06-08T15:52:01.227850
EVT549601,P015,S02,bakery,22,35,5,0,2026-06-08T15:52:01.227853
EVT387515,P018,S02,bakery,5,35,4,0,2026-06-08T15:52:01.227855
EVT548420,P015,S03,household,27,30,5,0,2026-06-08T15:52:01.227857
EVT260358,P006,S01,household,29,30,4,0,2026-06-08T15:52:01.227860
EVT356527,P003,S01,frozen,18,45,11,1,2026-06-08T15:52:01.227862
EVT304125,P017,S04,dairy,38,40,5,0,2026-06-08T15:52:01.227865
EVT807052,P020,S04,dairy,16,40,10,1,2026-06-08T15:52:01.227867
EVT435234,P005,S03,household,15,30,0,0,2026-06-08T15:52:01.227869
EVT905241,P019,S01,dairy,3,40,15,1,2026-06-08T15:52:01.227875
EVT134569,P020,S03,beverages,3,60,15,0,2026-06-08T15:52:01.227878
EVT712586,P001,S01,frozen,2,45,16,0,2026-06-08T15:52:01.227880
EVT265761,P004,S04,dairy,18,40,6,1,2026-06-08T15:52:01.227882
EVT693069,P009,S03,dairy,9,40,5,0,2026-06-08T15:52:01.227885
EVT350681,P017,S03,snacks,2,50,10,0,2026-06-08T15:52:01.227887
EVT953158,P015,S03,household,27,30,2,0,2026-06-08T15:52:01.227889
EVT839164,P006,S03,household,25,30,1,1,2026-06-08T15:52:01.227892
EVT607566,P001,S03,frozen,10,45,10,0,2026-06-08T15:52:01.227895
EVT411734,P020,S03,bakery,26,35,5,0,2026-06-08T15:52:01.227897
EVT762646,P006,S01,frozen,3,45,17,0,2026-06-08T15:52:01.227899
EVT970703,P012,S03,household,4,30,11,1,2026-06-08T15:52:01.227902
EVT843808,P007,S04,frozen,6,45,3,0,2026-06-08T15:52:01.227904
EVT520287,P011,S01,beverages,60,60,5,0,2026-06-08T15:52:01.227906
EVT650604,P002,S03,household,4,30,4,0,2026-06-08T15:52:01.227909
EVT929156,P009,S01,frozen,9,45,13,1,2026-06-08T15:52:01.227911
EVT381347,P005,S03,beverages,15,60,10,0,2026-06-08T15:52:01.227913
EVT781469,P003,S01,bakery,30,35,1,0,2026-06-08T15:52:01.227916
EVT932856,P020,S03,snacks,46,50,4,0,2026-06-08T15:52:01.227918
EVT209372,P008,S02,dairy,24,40,6,0,2026-06-08T15:52:01.227921
EVT173247,P001,S01,bakery,5,35,16,0,2026-06-08T15:52:01.227923
EVT131111,P001,S04,beverages,3,60,10,0,2026-06-08T15:52:01.227925
EVT558592,P012,S03,bakery,4,35,1,0,2026-06-08T15:52:01.227928
EVT699326,P017,S02,snacks,10,50,14,0,2026-06-08T15:52:01.227930
EVT753287,P013,S03,snacks,35,50,6,0,2026-06-08T15:52:01.227933
EVT305269,P005,S01,frozen,22,45,6,0,2026-06-08T15:52:01.227935
EVT851885,P010,S03,snacks,18,50,14,0,2026-06-08T15:52:01.227938
EVT246250,P017,S04,beverages,16,60,14,0,2026-06-08T15:52:01.227941
EVT315619,P009,S01,dairy,11,40,10,0,2026-06-08T15:52:01.227943
EVT606962,P020,S03,dairy,35,40,3,0,2026-06-08T15:52:01.227946
EVT391913,P001,S04,dairy,9,40,8,1,2026-06-08T15:52:01.227948
EVT125581,P004,S01,household,5,30,10,1,2026-06-08T15:52:01.227951
EVT805543,P016,S04,frozen,25,45,4,0,2026-06-08T15:52:01.227953
EVT845322,P019,S03,frozen,32,45,0,0,2026-06-08T15:52:01.227956
EVT510666,P013,S04,bakery,0,35,18,0,2026-06-08T15:52:01.227958
EVT497674,P019,S04,snacks,36,50,3,0,2026-06-08T15:52:01.227961
EVT441863,P013,S02,dairy,2,40,11,0,2026-06-08T15:52:01.227963
EVT590546,P019,S01,snacks,17,50,12,0,2026-06-08T15:52:01.227966
EVT281763,P020,S02,beverages,1,60,10,0,2026-06-08T15:52:01.227968
EVT139897,P010,S03,dairy,15,40,10,0,2026-06-08T15:52:01.227971
EVT321068,P004,S04,beverages,34,60,6,1,2026-06-08T15:52:01.227973
EVT464660,P008,S03,dairy,38,40,1,0,2026-06-08T15:52:01.227975
EVT761584,P009,S03,bakery,6,35,11,0,2026-06-08T15:52:01.227978
EVT397562,P009,S03,bakery,14,35,6,0,2026-06-08T15:52:01.227980
EVT851471,P001,S03,bakery,26,35,5,0,2026-06-08T15:52:01.227982
EVT209771,P011,S02,frozen,10,45,12,0,2026-06-08T15:52:01.227985
EVT130449,P015,S02,household,9,30,10,1,2026-06-08T15:52:01.227990
EVT988262,P001,S01,snacks,42,50,5,0,2026-06-08T15:52:01.227993
EVT226187,P013,S03,bakery,8,35,11,0,2026-06-08T15:52:01.227995
EVT760620,P002,S04,frozen,18,45,14,0,2026-06-08T15:52:01.227998
EVT548796,P011,S02,bakery,34,35,6,0,2026-06-08T15:52:01.228000
EVT771373,P010,S02,frozen,27,45,3,0,2026-06-08T15:52:01.228003
EVT864266,P015,S02,snacks,1,50,2,0,2026-06-08T15:52:01.228005
EVT346992,P019,S04,beverages,25,60,11,0,2026-06-08T15:52:01.228008
EVT382191,P020,S03,snacks,30,50,5,0,2026-06-08T15:52:01.228010
EVT611235,P010,S04,bakery,34,35,3,0,2026-06-08T15:52:01.228012
EVT838012,P012,S03,beverages,6,60,14,0,2026-06-08T15:52:01.228015
EVT146488,P010,S03,dairy,4,40,0,0,2026-06-08T15:52:01.228017
EVT195700,P014,S02,household,18,30,3,0,2026-06-08T15:52:01.228020
EVT241623,P017,S04,snacks,22,50,2,0,2026-06-08T15:52:01.228022
